title,title_link,price,bedrooms,address,area,viewing_time,Headline,property_overview,main_image,description,thumbnail_preview,Transp_header,transp_score,walk_score,transit_score,biking_score
3.5 Baths,https://www.redfin.com/UT/South-Jordan/1226-Meadow-Ridge-Ln-84095/home/91821386,"$654,900",6 Beds,"1226 W Meadow Ridge Ln, South Jordan, UT 84095","5,194 Sq. Ft.","OPEN SAT, 12PM TO 2PM",1226 W Meadow Ridge Ln,Property TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573818Built1980Lot Size0.62 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/818/genMid.1573818_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/120/nsprite.99084120_0.jpg,Transportation in 84095,19 / 100Car-DependentWalk Score®25 / 100Some TransitTransit Score®42 / 100Somewhat BikeableBike Score®,19 / 100Car-DependentWalk Score®,25 / 100Some TransitTransit Score®,42 / 100Somewhat BikeableBike Score®
3 Baths,https://www.redfin.com/UT/Salt-Lake-City/2397-E-3750-S-84109/home/91761425,"$814,900",4 Beds,"2397 E 3750 S, Millcreek, UT 84109","3,327 Sq. Ft.","OPEN SAT, 12PM TO 3PM",2397 E 3750 S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySalt Lake City; Ft DouglasCountySalt LakeMLS#1573787Built1972Lot Size10,018 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/787/genMid.1573787_1.jpg,"What better way to start your new year than with your dream home!  This fully remodeled home is in a quiet neighborhood in East Millcreek with incredible views of Mount Olympus. This beautiful home's kitchen has custom cabinets, granite countertops, glass backsplash, and Bosch appliances. With a beautiful electric fireplace on the main floor and a wood burning stove in the basement its the perfect place to relax. The Master suite is large with a private En Suite. All three bathrooms have beautiful tile throughout. The Large basement is perfect for entertaining or relaxing. As it warms up you can sit on the tile front porch and enjoy the view of Mount Olympus. This house is a must see!   Square footage figures are provided as a courtesy estimate only. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/077/nsprite.99079077_1.jpg,Transportation in 84109,56 / 100Somewhat WalkableWalk Score®36 / 100Some TransitTransit Score®61 / 100BikeableBike Score®,56 / 100Somewhat WalkableWalk Score®,36 / 100Some TransitTransit Score®,61 / 100BikeableBike Score®
5.5 Baths,https://www.redfin.com/UT/Holladay/2732-Spring-Creek-Rd-84117/home/91797513,"$1,950,000",7 Beds,"2732 E Spring Creek Rd, Holladay, UT 84117","8,402 Sq. Ft.","OPEN SAT, 12PM TO 3PM",2732 E Spring Creek Rd,Property TypeSingle FamilyProperty StyleOther/See RemarksCommunityHolladay; Murray; CottonwdCountySalt LakeMLS#1573749Built2004Lot Size0.5 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/749/genMid.1573749_8.jpg,"Stunning custom European-style home located in the heart of Holladay! This spacious, luxury home has exceptional flow, feel, &  finishes. Grand entry opens to an exquisite foyer and great room. Dramatic bronze  &  iron chandeliers, wood beams  &  a magnificent 30' stone fireplace create a cozy  &  warm ambiance. Gourmet kitchen has high-end appliances  &  finishes. Large master suite has a fireplace, spa-like bathroom, huge walk-in closet, private work-out room  &  a deck with incredible views of Mt. Olympus. Fabulous for entertaining, both indoor  &  out. Backyard is park-like with a pool, pool house, hot tub  &  2 patios, all surrounded by beautiful landscaping. With far too many outstanding features to mention, this home needs to be seen and experienced!",https://ssl.cdn-redfin.com/photo/ldpsprite/885/nsprite.99075885_8.jpg,Transportation in 84117,34 / 100Car-DependentWalk Score®33 / 100Some TransitTransit Score®34 / 100Somewhat BikeableBike Score®,34 / 100Car-DependentWalk Score®,33 / 100Some TransitTransit Score®,34 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/South-Jordan/11238-Jonagold-Dr-84009/home/108501507,"$319,000",2 Beds,"11238 S Jonagold Dr, South Jordan, UT 84009","1,603 Sq. Ft.","OPEN SAT, 12PM TO 3PM",11238 S Jonagold Dr,"HOA Dues$272/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunityYesCountySalt LakeMLS#1573633Built2017Lot Size5,227 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/633/genMid.1573633_3.jpg,"MUST SEE Townhome! Custom remodeled with High End Finishes! Large Open Bright Main Floor is perfect for Entertaining and Daily Living. Outdoor Living with a Pergola Covered Patio and Large Backyard. You'll love the Expansive Private Master Bedroom with Amazing Views. Large Master Bath with a Separate Tub and Shower. Plantation Shutters throughout the home ($5,000). Engineered hard-wood on main floor. End Unit with Tons of Natural Light. Move in Ready and Won't Last Long! Buyer and buyers agent to verify all information.",https://ssl.cdn-redfin.com/photo/ldpsprite/551/nsprite.99065551_3.jpg,Transportation in 84009,16 / 100Car-DependentWalk Score®44 / 100Some TransitTransit Score®38 / 100Somewhat BikeableBike Score®,16 / 100Car-DependentWalk Score®,44 / 100Some TransitTransit Score®,38 / 100Somewhat BikeableBike Score®
3.75 Baths,https://www.redfin.com/UT/Holladay/1577-E-Ventnor-Ave-84121/home/86461248,"$315,900",4 Beds,"1577 E Ventnor Ave S, Holladay, UT 84121","2,552 Sq. Ft.","OPEN SAT, 12PM TO 3PM",1577 E Ventnor Ave S,"HOA Dues$278/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityHolladay; Murray; CottonwdCountySalt LakeMLS#1573539Built1974Lot Size1,742 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/539/genMid.1573539_0.jpg,"*  *  *  MOTIVATED SELLER  *  *  *  *   This lovely townhome is in the gorgeous Park Place complex in Holladay. It is the largest of the floor plans at over 2500 sq ft with 4 bedrooms and 4 baths. The kitchen is beautifully updated with granite countertops and backsplash and all new appliances, and looks out through French doors to the enclosed private patio with stamped concrete, hookups for a hot tub, views of Mt Olympus and lovely landscaping. The huge master bedroom has a private balcony, vaulted ceilings and a generous walk-in closet. Downstairs you have room for another master bedroom, or for a large family room with a gas fireplace. The HVAC system and included washer dryer were just replaced this spring. AHS home warranty included. Square footage figures are provided as a courtesy estimate only and were obtained from tax records. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/979/nsprite.99054979_0.jpg,Transportation in 84121,25 / 100Car-DependentWalk Score®29 / 100Some TransitTransit Score®41 / 100Somewhat BikeableBike Score®,25 / 100Car-DependentWalk Score®,29 / 100Some TransitTransit Score®,41 / 100Somewhat BikeableBike Score®
1.5 Baths,https://www.redfin.com/UT/Salt-Lake-City/1084-E-3rd-Ave-84103/home/91713963,"$438,000",4 Beds,"1084 E 3rd Ave, Salt Lake City, UT 84103","3,028 Sq. Ft.",NEW 7 HOURS AGO,1084 E 3rd Ave,"Property TypeSingle FamilyProperty StyleVictorianCommunitySalt Lake City: Avenues AreaCountySalt LakeMLS#1574330Built1895Lot Size6,098 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/330/genMid.1574330_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/019/nsprite.99144019_0.jpg,Transportation in 84147,47 / 100Car-DependentWalk Score®47 / 100Some TransitTransit Score®51 / 100BikeableBike Score®,47 / 100Car-DependentWalk Score®,47 / 100Some TransitTransit Score®,51 / 100BikeableBike Score®
4 Baths,https://www.redfin.com/UT/Holladay/5810-S-2100-E-84121/home/91804842,"$1,050,000",5 Beds,"5810 S 2100 E, Holladay, UT 84121","4,112 Sq. Ft.",,5810 S 2100 E,Property TypeSingle FamilyProperty StyleRambler/RanchCommunityHolladay; Murray; CottonwdCountySalt LakeMLS#1574064Built1972Lot Size0.5 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/064/genMid.1574064_1.jpg,"Beautifully remodeled home nestled on a 1/2 acre lot in desirable Holladay neighborhood. Gorgeous new kitchen open to large great room and flows out to inviting deck overlooking the yard. Main floor also boasts formal sitting room + office/den. Plenty of room for gathering with the square footage wonderfully apportioned. You'll be wowed by the brand new main floor master suite with vaulted ceiling and abundance of natural light. 2 additional bedrooms and 2.5 bathrooms on main floor, plus a large functional mudroom. Well-appointed finishes throughout, including rich bamboo floors. Basement has large great room with two more bedrooms, bathroom and 2nd kitchen. Laundry rooms on main floor and basement. 3 car garage. New electrical and plumbing throughout. All work permitted through Holladay City.",https://ssl.cdn-redfin.com/photo/ldpsprite/539/nsprite.99107539_1.jpg,Transportation in 84121,29 / 100Car-DependentWalk Score®30 / 100Some TransitTransit Score®42 / 100Somewhat BikeableBike Score®,29 / 100Car-DependentWalk Score®,30 / 100Some TransitTransit Score®,42 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Salt-Lake-City/241-N-Vine-St-84103/unit-902W/home/143821804,"$460,000",2 Beds,"241 N Vine St E #902W, Salt Lake City, UT 84103","1,385 Sq. Ft.",,241 N Vine St E #902W,HOA Dues$435/monthProperty TypeCondoProperty StyleCondo; High RiseCommunitySalt Lake City: Avenues AreaCountySalt LakeMLS#1573921Built1976Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/921/genMid.1573921_1.jpg,"This update condo has it all: location, condition, size, number of parking stalls (2) and VIEW. Most in Zion Summit are one bedroom. Very few have two parking stalls. Few are 1370 square feet. The units facing South and sitting above the 4th floor have wonderful city views. This 9th floor corner unit has two decks allowing you to feast on the views day and night to the South and West. The views are spectacular. This condo is in ready to move into. You can even keep the couch. Also, check out the secret space in the second bedroom. Our seller had it ready to move into after his foreign work assignment and then was called on a three year Church assignment. The location of Zion Summit is convenient, directly above the LDS conference center providing walking distance to Temple Square, City Creek, and all the great downtown Salt Lake City activities.",https://ssl.cdn-redfin.com/photo/ldpsprite/506/nsprite.99092506_1.jpg,Transportation in 84139,79 / 100Very WalkableWalk Score®66 / 100Good TransitTransit Score®68 / 100BikeableBike Score®,79 / 100Very WalkableWalk Score®,66 / 100Good TransitTransit Score®,68 / 100BikeableBike Score®
1 Baths,https://www.redfin.com/UT/Salt-Lake-City/2002-Roberta-St-84115/home/91747940,"$169,900",2 Beds,"2002 S Roberta St, Salt Lake City, UT 84115",864 Sq. Ft.,,2002 S Roberta St,"Property TypeSingle FamilyProperty StyleBungalow/CottageCommunitySalt Lake City; So. Salt LakeCountySalt LakeMLS#1573708Built1921Lot Size4,356 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/708/genMid.1573708_0.jpg,"Looking for a fixer-upper in a great location with potential for days and a handsome price tag? We know some of you are looking for a great investment and a chance to roll up those sleeves and do some demo. There are some great features here that make this one worth taking a look at! The location near Sugarhouse is stellar--great access to entertainment district, easy access to freeway and trax. (meaning an easy commute, no matter where you need to be). There's also an abundance of eateries in this area and it's not far from Sugarhouse Park. Lastly, the price--investors, taskmasters, opportunity seekers: meet your next project.",https://ssl.cdn-redfin.com/photo/ldpsprite/814/nsprite.99069814_0.jpg,Transportation in 84115,69 / 100Somewhat WalkableWalk Score®60 / 100Good TransitTransit Score®81 / 100Very BikeableBike Score®,69 / 100Somewhat WalkableWalk Score®,60 / 100Good TransitTransit Score®,81 / 100Very BikeableBike Score®
1.5 Baths,https://www.redfin.com/UT/Draper/14286-Daisyfield-Dr-84020/unit-3/home/91854949,"$235,000",2 Beds,"14286 S Daisyfield Dr E, Draper, UT 84020","1,156 Sq. Ft.",,14286 S Daisyfield Dr E,HOA Dues$109/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1573249Built1999Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/249/genMid.1573249_0.jpg,"immaculate Townhome! So many expensive upgrades! Beautiful laminate flooring thruout. New slate appliances in ktchn w/ Quartz counters. Custom full bthrm w/ walkin tub w/ shower, quartz counters. 4 yr old furnace w/ air purifier  &  oversized A/C that cools the house down with ease. Fenced patio out back for privacy. Walk out your back gate and you'll have ample common area for playing. It's in a perfect location, with quick freeway access, shopping and restaurants within minutes. Low HOA.",https://ssl.cdn-redfin.com/photo/ldpsprite/219/nsprite.99017219_0.jpg,Transportation in 84020,14 / 100Car-DependentWalk Score®12 / 100Minimal TransitTransit Score®32 / 100Somewhat BikeableBike Score®,14 / 100Car-DependentWalk Score®,12 / 100Minimal TransitTransit Score®,32 / 100Somewhat BikeableBike Score®
1 Baths,https://www.redfin.com/UT/Salt-Lake-City/150-300-E-84111/unit-301/home/91853083,"$279,900",1 Beds,"150 S 300 E #301, Salt Lake City, UT 84111",853 Sq. Ft.,,150 S 300 E #301,HOA Dues$149/monthProperty TypeCondoProperty StyleCondo; High RiseCommunitySalt Lake City; So. Salt LakeCountySalt LakeMLS#1572882Built1996Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/882/genMid.1572882_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/172/nsprite.98946172_0.jpg,Transportation in 84111,90 / 100Walker's ParadiseWalk Score®70 / 100Excellent TransitTransit Score®96 / 100Biker's ParadiseBike Score®,90 / 100Walker's ParadiseWalk Score®,70 / 100Excellent TransitTransit Score®,96 / 100Biker's ParadiseBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/10913-Dune-Grass-Dr-84095/home/91683177,"$439,900",5 Beds,"10913 Dune Grass Dr, South Jordan, UT 84095","3,750 Sq. Ft.",,10913 Dune Grass Dr,"Property TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572798Built2012Lot Size7,405 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/798/genMid.1572798_1.jpg,"*  * SHORT-TERM DISCOUNTED PRICE *  *   * Best Value/Instant Equity *  Beautiful craftsman/stucco/stone home located in desirable High Pointe community. No HOA. Optimum west facing location on quiet street. Full landscape and auto sprinkler. Fully fenced yard and large covered patio. Includes a Lifetime playground, sandbox, trampoline, and garden space. Plantation shutters, upgraded lighting fixtures, ceiling fans and NUVO soft water. Insulated garage. Select dÃ©cor/furnishings are negotiable. Square footage figures are provided as a courtesy estimate only. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/258/nsprite.98807258_1.jpg,Transportation in 84009,29 / 100Car-DependentWalk Score®17 / 100Minimal TransitTransit Score®47 / 100Somewhat BikeableBike Score®,29 / 100Car-DependentWalk Score®,17 / 100Minimal TransitTransit Score®,47 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Magna/7690-Washington-Rd-84044/home/91719526,"$220,000",4 Beds,"7690 W Washington Rd Rd, Magna, UT 84044","1,412 Sq. Ft.",NEW 23 MINUTES AGO,7690 W Washington Rd Rd,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1574442Built1985Lot Size4,791 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/442/genMid.1574442_0.jpg,"Cute home in Magna with 4 bedrooms, 2 bathrooms, and a 2 car garage. The home features 3 bedrooms on the main level, 10ft x 10ft shed in the backyard, wood deck, dishwasher, 2 family rooms, smart thermostat, alarm system, stainless steel fridge, washer, and dryer. The home is to be sold in as is condition and has been priced aggressively to sell quickly. Comparable sold listings attached to the MLS.",https://ssl.cdn-redfin.com/photo/ldpsprite/810/nsprite.99200810_0.jpg,Transportation in 84044,36 / 100Car-DependentWalk Score®33 / 100Some TransitTransit Score®42 / 100Somewhat BikeableBike Score®,36 / 100Car-DependentWalk Score®,33 / 100Some TransitTransit Score®,42 / 100Somewhat BikeableBike Score®
